Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz Database Time Zone,Type,Source
6338,Wynyard Airport,Burnie,Australia,BWT,YWYY,,145.7310028076172,62.0,10,O,Australia/Melbourne,airport,OurAirports
6339,Yorke Island Airport,Yorke Island,Australia,OKR,YYKI,,143.405673,10.0,10,O,Australia/Brisbane,airport,OurAirports
6340,Yam Island Airport,Yam Island,Australia,XMY,YYMI,,142.7760009765625,0.0,10,O,Australia/Brisbane,airport,OurAirports
6341,Beijing Nanyuan Airport,Beijing,China,NAY,ZBNY,39.782798767089844,116.38800048828125,0.0,8,U,Asia/Shanghai,airport,OurAirports
6342,Chifeng Airport,Chifeng,China,CIF,ZBCF,42.23500061035156,118.90799713134766,0.0,8,U,Asia/Shanghai,airport,OurAirports
6343,Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.247501,113.125999,0.0,8,U,Asia/Shanghai,airport,OurAirports
6344,Datong Airport,Datong,China,DAT,ZBDT,40.060299,113.482002,3442.0,8,U,Asia/Shanghai,airport,OurAirports
6345,Baita International Airport,Hohhot,China,HET,ZBHH,40.851398,111.823997,3556.0,8,U,Asia/Shanghai,airport,OurAirports
6346,Baotou Airport,Baotou,China,BAV,ZBOW,40.560001373291016,109.99700164794922,3321.0,8,U,Asia/Shanghai,airport,OurAirports
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.28070068359375,114.6969985961914,233.0,8,U,Asia/Shanghai,airport,OurAirports
6348,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997,2395.0,8,U,Asia/Shanghai,airport,OurAirports
6349,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.195333,122.008333,0.0,8,U,Asia/Shanghai,airport,OurAirports
6350,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.91559982299805,115.96399688720703,0.0,8,U,Asia/Shanghai,airport,OurAirports
6351,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.293999,0.0,8,U,Asia/Shanghai,airport,OurAirports
6352,Changde Airport,Changde,China,CGD,ZGCD,28.9188995361,111.63999939,128.0,8,U,Asia/Shanghai,airport,OurAirports
6353,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443001,692.0,8,U,Asia/Shanghai,airport,OurAirports
6354,Meixian Airport,Meixian,China,MXZ,ZGMX,24.350000381469727,116.13300323486328,0.0,8,U,Asia/Shanghai,airport,OurAirports
6355,Zhuhai Jinwan Airport,Zhuhai,China,ZUH,ZGSD,22.006399,113.375999,23.0,8,U,Asia/Shanghai,airport,OurAirports
6356,Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295.0,8,U,Asia/Shanghai,airport,OurAirports
6357,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.214399,110.358002,125.0,8,U,Asia/Shanghai,airport,OurAirports
6358,Enshi Airport,Enshi,China,ENH,ZHES,30.3202991486,109.48500061,1605.0,8,U,Asia/Shanghai,airport,OurAirports
6359,Nanyang Jiangying Airport,Nanyang,China,NNY,ZHNY,32.980801,112.614998,840.0,8,U,Asia/Shanghai,airport,OurAirports
6360,Xiangyang Liuji Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0.0,8,U,Asia/Shanghai,airport,OurAirports
6361,Yichang Sanxia Airport,Yichang,China,YIH,ZHYC,30.55655,111.479988,673.0,8,U,Asia/Shanghai,airport,OurAirports
6362,Ankang Wulipu Airport,Ankang,China,AKA,ZLAK,32.708099,108.931,860.0,8,U,Asia/Shanghai,airport,OurAirports
6363,Golmud Airport,Golmud,China,GOQ,ZLGM,36.4006,94.786102,9334.0,8,U,Asia/Shanghai,airport,OurAirports
6364,Hanzhong Chenggu Airport,Hanzhong,China,HZG,ZLHZ,33.134136,107.206014,0.0,8,U,Asia/Shanghai,airport,OurAirports
6365,Qingyang Airport,Qingyang,China,IQN,ZLQY,35.799702,107.602997,0.0,8,U,Asia/Shanghai,airport,OurAirports
6366,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.042999,7119.0,8,U,Asia/Shanghai,airport,OurAirports
6367,Yan'an Ershilipu Airport,Yan'an,China,ENY,ZLYA,36.636902,109.554001,3100.0,8,U,Asia/Shanghai,airport,OurAirports
6368,Yulin Yuyang Airport,Yulin,China,UYN,ZLYL,38.35971,109.590927,0.0,8,U,Asia/Shanghai,airport,OurAirports
6369,Arvaikheer Airport,Arvaikheer,Mongolia,AVK,ZMAH,46.250301361083984,102.802001953125,5932.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
6370,Altai Airport,Altai,Mongolia,LTI,ZMAT,46.376399993896484,96.22109985351562,7260.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
6371,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,ZMBH,46.163299560546875,100.7040023803711,6085.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
6372,Dalanzadgad Airport,Dalanzadgad,Mongolia,DLZ,ZMDZ,43.59170150756836,104.43000030517578,4787.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
6373,Khovd Airport,Khovd,Mongolia,HVD,ZMKD,47.9541015625,91.6281967163086,4898.0,7,U,Asia/Hovd,airport,OurAirports
6374,Mörön Airport,Muren,Mongolia,MXV,ZMMN,49.663299560546875,100.0989990234375,4272.0,8,U,Asia/Ulaanbaatar,airport,OurAirports
6375,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,10761.0,8,U,Asia/Shanghai,airport,OurAirports
6376,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890.0,8,U,Asia/Shanghai,airport,OurAirports
6377,Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959,0.0,8,U,Asia/Shanghai,airport,OurAirports
6378,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.325599670410156,103.75499725341797,0.0,8,U,Asia/Shanghai,airport,OurAirports
6379,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.853333,114.778889,387.0,8,U,Asia/Shanghai,airport,OurAirports
6380,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.3386001587,117.176002502,112.0,8,U,Asia/Shanghai,airport,OurAirports
6381,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.476944,115.801111,0.0,8,U,Asia/Shanghai,airport,OurAirports
6382,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.965799,118.899002,0.0,8,U,Asia/Shanghai,airport,OurAirports
6383,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.873611,0.0,8,U,Asia/Shanghai,airport,OurAirports
6384,Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.56220054626465,121.42900085449219,0.0,8,U,Asia/Shanghai,airport,OurAirports
6385,Shubuling Airport,Linyi,China,LYI,ZSLY,35.04610061645508,118.41200256347656,0.0,8,U,Asia/Shanghai,airport,OurAirports
6386,Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.589996,0.0,8,U,Asia/Shanghai,airport,OurAirports
6387,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.733299255371094,118.25599670410156,0.0,8,U,Asia/Shanghai,airport,OurAirports
6388,Weifang Airport,Weifang,China,WEF,ZSWF,36.646702,119.119003,0.0,8,U,Asia/Shanghai,airport,OurAirports
6389,Weihai Airport,Weihai,China,WEH,ZSWH,37.18709945678711,122.22899627685547,145.0,8,U,Asia/Shanghai,airport,OurAirports
6390,Sunan Shuofang International Airport,Wuxi,China,WUX,ZSWX,31.494400024399997,120.429000854,24.0,8,U,Asia/Shanghai,airport,OurAirports
6391,Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.000999,614.0,8,U,Asia/Shanghai,airport,OurAirports
6392,Wenzhou Longwan International Airport,Wenzhou,China,WNZ,ZSWZ,27.912201,120.851997,0.0,8,U,Asia/Shanghai,airport,OurAirports
6393,Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.425833,120.203056,0.0,8,U,Asia/Shanghai,airport,OurAirports
6394,Yiwu Airport,Yiwu,China,YIW,ZSYW,29.3446998596,120.031997681,262.0,8,U,Asia/Shanghai,airport,OurAirports
6395,Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.9342002869,122.361999512,3.0,8,U,Asia/Shanghai,airport,OurAirports
6396,Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.553600311279297,97.1082992553711,14219.0,8,U,Asia/Shanghai,airport,OurAirports
6397,Dachuan Airport,Dazhou,China,DAX,ZUDX,31.1302,107.4295,0.0,8,U,Asia/Shanghai,airport,OurAirports
6398,Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.3911018371582,105.7020034790039,0.0,8,U,Asia/Shanghai,airport,OurAirports
6399,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.85219955444336,105.39299774169922,0.0,8,U,Asia/Shanghai,airport,OurAirports
6400,Mianyang Airport,Mianyang,China,MIG,ZUMY,31.4281005859375,104.74099731445312,0.0,8,U,Asia/Shanghai,airport,OurAirports
6401,Nanchong Airport,Nanchong,China,NAO,ZUNC,30.79545,106.1626,0.0,8,U,Asia/Shanghai,airport,OurAirports
6402,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.303300857543945,94.33529663085938,9675.0,8,U,Asia/Shanghai,airport,OurAirports
6403,Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8017,108.433,0.0,8,U,Asia/Shanghai,airport,OurAirports
6404,Aksu Airport,Aksu,China,AKU,ZWAK,41.262501,80.291702,3816.0,8,U,Asia/Shanghai,airport,OurAirports
6405,Qiemo Yudu Airport,Qiemo,China,IQM,ZWCM,38.233611,85.465556,0.0,8,U,Asia/Shanghai,airport,OurAirports
6406,Kuqa Airport,Kuqa,China,KCA,ZWKC,41.677856,82.872917,3524.0,8,U,Asia/Shanghai,airport,OurAirports
6407,Korla Airport,Korla,China,KRL,ZWKL,41.69779968261719,86.12889862060547,0.0,8,U,Asia/Shanghai,airport,OurAirports
6408,Karamay Airport,Karamay,China,KRY,ZWKM,45.46655,84.9527,0.0,8,U,Asia/Shanghai,airport,OurAirports
6409,Yining Airport,Yining,China,YIN,ZWYN,43.955799,81.330299,0.0,8,U,Asia/Shanghai,airport,OurAirports
6410,Heihe Airport,Heihe,China,HEK,ZYHE,50.1716209371,127.308883667,8530.0,8,U,Asia/Shanghai,airport,OurAirports
6411,Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.84339904789999,130.464996338,262.0,8,U,Asia/Shanghai,airport,OurAirports
6412,Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.10139846801758,121.06199645996094,0.0,8,U,Asia/Shanghai,airport,OurAirports
6413,Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.239601135253906,123.91799926757812,477.0,8,U,Asia/Shanghai,airport,OurAirports
6414,Yanji Chaoyangchuan Airport,Yanji,China,YNJ,ZYYJ,42.8828010559,129.451004028,624.0,8,U,Asia/Shanghai,airport,OurAirports
6415,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07,19.9205,,119.0,-10,N,Pacific/Honolulu,airport,OurAirports
6419,Mount Keith Airport,Mount Keith,Australia,WME,YMNE,,120.55500030517578,1792.0,8,O,Australia/Perth,airport,OurAirports
6420,Los Roques Airport,Los Roques,Venezuela,LRV,SVRS,11.9499998093,,17.0,-4,S,America/Caracas,airport,OurAirports
6421,Inishmore Aerodrome,Inis Mor,Ireland,IOR,EIIM,53.1067008972168,,24.0,0,U,Europe/Dublin,airport,OurAirports
6422,Connemara Regional Airport,Indreabhan,Ireland,NNR,EICA,53.23030090332031,,70.0,0,U,Europe/Dublin,airport,OurAirports
6423,Rügen Airport,Ruegen,Germany,GTI,EDCG,54.3833312988,13.3255558014,69.0,1,U,Europe/Berlin,airport,OurAirports
6424,Berezovo Airport,Berezovo,Russia,EZV,USHB,63.92100143432617,65.03050231933594,98.0,5,N,Asia/Yekaterinburg,airport,OurAirports
6425,Szczecin-Dąbie Airport,Szczecin,Poland,\N,EPSD,53.3921012878418,14.63379955291748,3.0,1,E,Europe/Warsaw,airport,OurAirports
6426,Worcester Regional Airport,Worcester,United States,ORH,KORH,42.26729965209961,,1009.0,-5,A,America/New_York,airport,OurAirports
6427,Anqing Tianzhushan Airport,Anqing,China,AQG,ZSAQ,30.582199,117.050003,0.0,8,N,Asia/Shanghai,airport,OurAirports
6429,Shanhaiguan Airport,Qinhuangdao,China,SHP,ZBSH,39.968102,119.731003,30.0,8,N,Asia/Shanghai,airport,OurAirports
6430,Yuncheng Guangong Airport,Yuncheng,China,YCU,ZBYC,35.116391,111.031388889,1242.0,8,N,Asia/Shanghai,airport,OurAirports
6431,Lanzhou City Airport,Lanzhou,China,\N,ZLAN,36.033333,103.86667,5040.0,8,N,Asia/Shanghai,airport,OurAirports
6432,Jiayuguan Airport,Jiayuguan,China,JGN,ZLJQ,39.856899,98.3414,5112.0,8,N,Asia/Shanghai,airport,OurAirports
6433,Dandong Airport,Dandong,China,DDG,ZYDD,40.0247,124.286003,30.0,8,N,Asia/Shanghai,airport,OurAirports
6434,Ordos Ejin Horo Airport,Dongsheng,China,DSN,ZBDS,39.49,109.861388889,4557.0,8,N,Asia/Shanghai,airport,OurAirports
6435,Bao'anying Airport,Panzhihua,China,PZI,ZUZH,26.54,101.79852,1620.0,8,N,Asia/Shanghai,airport,OurAirports
6445,Bremerton National Airport,Bremerton,United States,PWT,KPWT,47.490200042725,,444.0,-8,A,America/Los_Angeles,airport,OurAirports
6446,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.165500640869,,1339.0,-6,A,America/Chicago,airport,OurAirports
6447,Jefferson City Memorial Airport,Jefferson City,United States,JEF,KJEF,38.5912017822,,549.0,-6,A,America/Chicago,airport,OurAirports
6450,Tannheim Airfield,Tannheim,Germany,\N,EDMT,48.009998,10.098611,1903.0,1,E,Europe/Berlin,airport,OurAirports
6454,Unst Airport,Unst,United Kingdom,UNT,EGPW,60.74720001220703,,0.0,0,E,Europe/London,airport,OurAirports
6455,Berkley Structures Heliport,Pagerungan,Indonesia,\N,WA19,47.682043,,50.0,-8,N,America/Los_Angeles,airport,OurAirports
6456,Provincetown Municipal Airport,Provincetown,United States,PVC,KPVC,42.0718994141,,9.0,-5,A,America/New_York,airport,OurAirports
6458,Anduki Airport,Seria,Brunei,\N,WBAK,4.637000083920001,114.382003784,7.0,8,N,Asia/Brunei,airport,OurAirports
6460,Gustaf III Airport,Gustavia,France,SBH,TFFJ,17.904399871826172,,49.0,-4,E,\N,airport,OurAirports
6464,Kostroma Sokerkino Airport,Kostroma,Russia,KMW,UUBA,57.7969017029,41.019401550299996,446.0,3,N,Europe/Moscow,airport,OurAirports
6465,Sukhumi Dranda Airport,Sukhumi,Georgia,SUI,UGSS,42.8582000732,41.128101348899996,53.0,4,N,Asia/Tbilisi,airport,OurAirports
6466,Donskoye Airport,Tambow,Russia,TBW,UUOT,52.806098937988,41.482799530029,413.0,3,N,Europe/Moscow,airport,OurAirports
6467,Oban Airport,North Connel,United Kingdom,OBN,EGEO,56.4635009765625,,20.0,0,E,Europe/London,airport,OurAirports
6477,Erechim Airport,Erechim,Brazil,ERM,SSER,,,2498.0,-3,S,America/Sao_Paulo,airport,OurAirports
6478,La Côte Airport,Prangins,Switzerland,\N,LSGP,46.40639877319336,6.258059978485107,1352.0,1,E,Europe/Zurich,airport,OurAirports
6479,Courchevel Airport,Courcheval,France,CVF,LFLJ,45.39670181274414,6.6347198486328125,6588.0,1,E,Europe/Paris,airport,OurAirports
6481,Fullerton Municipal Airport,Fullerton,United States,FUL,KFUL,33.8720016479,,96.0,-8,A,America/Los_Angeles,airport,OurAirports
6482,Concord-Padgett Regional Airport,Concord,United States,USA,KJQF,35.387798,,705.0,-5,A,America/New_York,airport,OurAirports
6483,Isle of Wight / Sandown Airport,Isle Of Wight,United Kingdom,\N,EGHN,50.653099,,55.0,0,E,Europe/London,airport,OurAirports
6485,Navoi Airport,Navoi,Uzbekistan,NVI,UTSA,40.1171989440918,65.1707992553711,0.0,5,E,Asia/Samarkand,airport,OurAirports
6487,Andernos Les Bains Airport,Andernos-Les-Bains,France,\N,LFCD,44.7561,,66.0,1,E,Europe/Paris,airport,OurAirports
6489,Bienenfarm Airport,Nauen,Germany,\N,EDOI,52.661667,12.745833,120.0,1,E,Europe/Berlin,airport,OurAirports
6492,Ain Arnat Airport,Setif,Algeria,QSF,DAAS,36.178100585900005,5.3244900703399995,3360.0,1,U,Africa/Algiers,airport,OurAirports
6493,La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,LFBH,46.17919921875,,74.0,1,E,Europe/Paris,airport,OurAirports
6494,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,,5318.0,-7,A,America/Denver,airport,OurAirports
6497,Yverdon-les-Bains Airport,Yverdon-Les-Bains,Switzerland,\N,LSGY,46.7619018555,6.61332988739,1421.0,1,E,Europe/Zurich,airport,OurAirports
6499,Bielsko Biala Airport,Bielsko-Biala,Poland,\N,EPBA,49.80500030517578,19.00189971923828,1319.0,1,E,Europe/Warsaw,airport,OurAirports
6500,Mason City Municipal Airport,Mason City,United States,MCW,KMCW,43.157798767100005,,1213.0,-6,A,America/Chicago,airport,OurAirports
6505,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.30780029,,1382.0,-7,N,America/Phoenix,airport,OurAirports
6506,Saúl Airport,Saul,French Guiana,XAU,SOOS,3.61361,,656.0,-3,U,America/Cayenne,airport,OurAirports
6511,Tekapo Aerodrome,Lake Tekapo,New Zealand,\N,NZTL,,170.444000244,2496.0,12,Z,Pacific/Auckland,airport,OurAirports
6519,Niederoeblarn Airport,Niederoeblarn,Austria,\N,LOGO,47.478298,14.0083,2142.0,1,E,Europe/Vienna,airport,OurAirports
6520,Vöslau Airport,Bad Voeslau,Austria,\N,LOAV,47.96500015258789,16.260000228881836,765.0,1,E,Europe/Vienna,airport,OurAirports
6522,Uetersen/Heist Airport,Uetersen,Germany,\N,EDHE,53.64638900756836,9.704167366027832,23.0,1,E,Europe/Berlin,airport,OurAirports
6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,PAKP,68.13359833,,2102.0,-9,A,America/Anchorage,airport,OurAirports
6713,Anvik Airport,Anvik,United States,ANV,PANV,62.646702,,291.0,-9,A,America/Anchorage,airport,OurAirports
6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.46730041503906,,96.0,-9,A,America/Anchorage,airport,OurAirports
6715,Gambell Airport,Gambell,United States,GAM,PAGM,63.76679992675781,,27.0,-9,A,America/Anchorage,airport,OurAirports
6716,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.52389908,,13.0,-9,A,America/Anchorage,airport,OurAirports
6717,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.31909943,,181.0,-9,A,America/Anchorage,airport,OurAirports
6718,St Mary's Airport,St Mary's,United States,KSM,PASM,62.0605011,,312.0,-9,A,America/Anchorage,airport,OurAirports
6719,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.73619842529297,,13.0,-9,A,America/Anchorage,airport,OurAirports
6720,Mekoryuk Airport,Mekoryuk,United States,MYU,PAMY,60.37139892578125,,48.0,-9,A,America/Anchorage,airport,OurAirports
6722,Ruby Airport,Ruby,United States,RBY,PARY,64.72720337,,658.0,-9,A,America/Anchorage,airport,OurAirports
6723,Shishmaref Airport,Shishmaref,United States,SHH,PASH,66.249604,,12.0,-9,A,America/Anchorage,airport,OurAirports
6724,Savoonga Airport,Savoonga,United States,SVA,PASA,63.6864013671875,,53.0,-9,A,America/Anchorage,airport,OurAirports
6725,Noatak Airport,Noatak,United States,WTK,PAWN,67.56610107421875,,88.0,-9,A,America/Anchorage,airport,OurAirports
6726,Ormoc Airport,Ormoc City,Philippines,OMC,RPVO,11.057999610900879,124.56500244140625,83.0,8,N,Asia/Manila,airport,OurAirports
6727,Puvirnituq Airport,Puvirnituq,Canada,YPX,CYPX,60.05059814453125,,74.0,-5,A,America/Toronto,airport,OurAirports
6728,Tasiujaq Airport,Tasiujaq,Canada,YTQ,CYTQ,58.66780090332031,,122.0,-5,A,America/Toronto,airport,OurAirports
6729,Arctic Village Airport,Arctic Village,United States,ARC,PARC,68.1147,,2092.0,-9,A,America/Anchorage,airport,OurAirports
6730,Sam Mbakwe International Airport,Imo,Nigeria,QOW,DNIM,5.427060127258301,7.206029891967773,373.0,1,N,Africa/Lagos,airport,OurAirports
6731,Arenal Airport,La Fortuna/San Carlos,Costa Rica,FON,MRAN,10.478,,342.0,-6,U,America/Costa_Rica,airport,OurAirports
6732,Tambor Airport,Nicoya,Costa Rica,TMU,MRTR,9.73852,,33.0,-6,U,America/Costa_Rica,airport,OurAirports
6733,Cauayan Airport,Cauayan,Philippines,CYZ,RPUY,16.9298992157,121.752998352,200.0,8,N,Asia/Manila,airport,OurAirports
6734,Kirovsk-Apatity Airport,Apatity,Russia,KVK,ULMK,67.46330261230469,33.58829879760742,515.0,3,N,Europe/Moscow,airport,OurAirports
6735,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,GVR,SBGV,,,561.0,-3,S,America/Sao_Paulo,airport,OurAirports
6736,Port Clarence Coast Guard Station,Port Clarence,United States,KPC,PAPC,65.2537002563,,10.0,-9,A,America/Anchorage,airport,OurAirports
6737,Pajala Airport,Pajala,Sweden,PJA,ESUP,67.24559783935547,23.068899154663086,542.0,1,E,Europe/Stockholm,airport,OurAirports
6738,Bella Coola Airport,Bella Coola,Canada,QBC,CYBD,52.387501,,117.0,-8,A,America/Vancouver,airport,OurAirports
6739,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,KHGR,39.707901,,703.0,-5,A,America/New_York,airport,OurAirports
6740,Araracuara Airport,Araracuara,Colombia,ACR,SKAC,,,1250.0,-5,U,America/Bogota,airport,OurAirports
6741,Gorakhpur Airport,Gorakhpur,India,GOP,VEGK,26.739700317399997,83.4496994019,259.0,5.5,N,Asia/Calcutta,airport,OurAirports
6742,Sand Point Airport,Sand Point,United States,SDP,PASD,55.314998626708984,,21.0,-9,A,America/Anchorage,airport,OurAirports
6743,Hami Airport,Hami,China,HMI,ZWHM,42.8414,93.669197,2703.0,8,U,Asia/Shanghai,airport,OurAirports
6744,Wuzhou Changzhoudao Airport,Wuzhou,China,WUZ,ZGWZ,23.456699,111.248001,89.0,8,U,Asia/Shanghai,airport,OurAirports
6745,Tugdan Airport,Romblon,Philippines,TBH,RPVU,12.3109998703,122.084999084,10.0,8,N,Asia/Manila,airport,OurAirports
6746,Sahand Airport,Maragheh,Iran,ACP,OITM,37.347999572753906,46.127899169921875,4396.0,3.5,E,Asia/Tehran,airport,OurAirports
6747,Gorgan Airport,Gorgan,Iran,GBT,OING,36.909400939899996,54.4012985229,,3.5,E,Asia/Tehran,airport,OurAirports
6748,Ilam Airport,Ilam,Iran,IIL,OICI,33.58660125732422,46.40480041503906,4404.0,3.5,E,Asia/Tehran,airport,OurAirports
6749,Parsabade Moghan Airport,Parsabad,Iran,PFQ,OITP,39.60359954834,47.881500244141,251.0,3.5,E,Asia/Tehran,airport,OurAirports
6751,Tocache Airport,Tocache,Peru,\N,SPCH,,,1500.0,-5,U,America/Lima,airport,OurAirports
6752,Tacheng Airport,Tacheng,China,TCG,ZWTC,46.67250061035156,83.3407974243164,0.0,8,U,Asia/Shanghai,airport,OurAirports
6753,Mardin Airport,Mardin,Turkey,MQM,LTCR,37.223300933800004,40.6316986084,1729.0,3,E,Europe/Istanbul,airport,OurAirports
6754,Sugraly Airport,Zarafshan,Uzbekistan,AFS,UTSN,41.61389923095703,64.23320007324219,1396.0,5,U,Asia/Samarkand,airport,OurAirports
6755,Deering Airport,Deering,United States,DRG,PADE,66.0696029663,,21.0,-9,A,America/Anchorage,airport,OurAirports
6756,Leon Airport,Leon,Spain,LEN,LELN,42.5890007019043,,3006.0,1,E,Europe/Madrid,airport,OurAirports
6757,Burgos Airport,Burgos,Spain,RGS,LEBG,42.357601,,2945.0,1,E,Europe/Madrid,airport,OurAirports
6758,Sege Airport,Sege,Solomon Islands,EGM,AGGS,,157.87600708007812,0.0,11,U,Pacific/Guadalcanal,airport,OurAirports
6759,Shahrekord Airport,Shahre Kord,Iran,CQD,OIFS,32.2971992493,50.842201232899995,6723.0,3.5,E,Asia/Tehran,airport,OurAirports
6760,Kangra Airport,Kangra,India,DHM,VIGG,32.16510009765625,76.26339721679688,2525.0,5.5,N,Asia/Calcutta,airport,OurAirports
6761,Nanded Airport,Nanded,India,NDC,VAND,19.1833000183,77.31670379639999,1250.0,5.5,N,Asia/Calcutta,airport,OurAirports
